Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Delivery_Time,Distance_km
HYDRES04DEL02,28,5,2,1,21,3.073782598
BHPRES19DEL02,25,4.7,1,1,20,7.862668167
HYDRES06DEL02,20,4.8,1,3,23,3.073422259
PUNERES06DEL03,24,4.8,2,2,24,13.78848075
RANCHIRES13DEL01,32,4.6,0,2,51,16.60006027
JAPRES16DEL03,34,5,2,2,39,20.85683372
INDORES06DEL01,27,4.8,0,1,13,6.050438649
KOLRES16DEL01,38,5,1,2,35,16.64729969
BANGRES07DEL02,35,4.8,0,2,22,12.41964981
MYSRES20DEL03,37,4.9,0,2,29,9.326359386
BANGRES16DEL03,20,4.8,3,3,18,4.657133019
MYSRES13DEL01,31,4.7,1,2,19,6.218002349
SURRES08DEL02,26,4.9,3,2,21,3.040666798
VADRES12DEL02,39,4.6,2,2,35,7.862668167
BANGRES09DEL02,29,4.6,1,3,36,12.42072862
COIMBRES07DEL02,29,4.6,2,1,32,20.25510294
RANCHIRES02DEL01,36,4.6,0,2,25,1.572533729
RANCHIRES20DEL01,36,4.8,2,2,16,10.56351985
KOLRES07DEL02,35,4.8,0,3,19,19.67289281
COIMBRES05DEL02,32,4.7,1,3,33,3.116142384
MUMRES16DEL03,29,4.6,1,2,33,4.589124571
BANGRES05DEL01,32,4.9,0,3,21,17.07678712
HYDRES09DEL02,38,4.3,0,2,28,3.073616935
LUDHRES17DEL01,26,4.8,3,3,10,5.860416838
PUNERES010DEL01,30,4.6,3,2,25,10.72487929
BANGRES05DEL03,37,4.7,2,3,23,4.65767171
SURRES02DEL01,34,4.3,2,2,31,10.64105131
SURRES010DEL01,33,3.6,3,2,33,16.72141633
ALHRES18DEL03,33,4.7,1,2,37,20.96899356
SURRES02DEL01,25,4.7,3,3,26,16.72059668
PUNERES06DEL01,25,5,2,1,44,16.85211869
MUMRES17DEL01,28,4.8,3,3,18,1.529743512
PUNERES16DEL01,28,4.9,2,3,28,10.72495612
SURRES12DEL03,33,3.7,1,3,37,13.68105696
MUMRES13DEL03,28,4.4,3,2,33,13.76389621
CHENRES17DEL03,22,4.7,1,2,16,4.656983638
VADRES03DEL01,23,4.7,3,2,31,10.60216485
PUNERES02DEL02,25,4.7,3,3,16,7.660582694
INDORES15DEL02,22,5,1,3,17,7.562108718
JAPRES14DEL03,36,4.8,1,3,28,8.938685874
BHPRES14DEL03,28,4.7,1,2,26,9.435201537
COIMBRES05DEL02,30,4.4,0,2,49,12.46394384
SURRES03DEL03,32,4.9,2,3,28,4.560734056
MYSRES03DEL02,32,3.5,3,2,36,12.43580604
SURRES04DEL03,25,4.5,0,2,28,13.68148556
MYSRES14DEL03,31,4.6,2,2,29,4.717601092
RANCHIRES12DEL01,32,5,1,3,26,6.290134678
RANCHIRES04DEL02,32,4.2,0,2,24,3.018828463
MUMRES16DEL03,27,4.6,0,2,25,13.76619244
HYDRES17DEL01,35,3.8,0,3,37,10.75638385
SURRES05DEL02,23,4.9,0,3,11,3.040649953
GOARES05DEL02,31,3.8,2,2,31,20.44292976
MUMRES04DEL01,28,5,2,2,39,10.70321545
INDORES01DEL02,28,4.9,2,2,20,19.66312592
JAPRES03DEL03,33,4.9,0,3,19,4.469166523
SURRES04DEL02,37,4.6,3,2,17,19.7608984
KOLRES010DEL01,26,4.6,0,2,26,10.59437969
JAPRES13DEL01,32,4.9,3,3,30,5.96034551
HYDRES09DEL02,31,4.9,2,2,24,3.073616935
COIMBRES09DEL02,27,4.6,2,3,12,7.790336734
CHENRES16DEL01,24,4.7,0,2,22,6.209199248
BANGRES11DEL01,25,4.9,3,3,23,10.86824012
MYSRES08DEL02,33,4.8,0,2,20,3.109134414
KOLRES20DEL01,35,5,2,3,19,1.513769912
JAPRES19DEL03,31,4.5,0,3,43,13.40597172
HYDRES01DEL01,34,4.4,1,3,49,16.90384389
MUMRES09DEL02,39,4.1,2,2,30,3.060557773
AURGRES16DEL02,20,4.5,3,2,10,3.145067435
VADRES14DEL01,39,4.8,3,3,27,16.65990379
BANGRES16DEL02,21,4.8,1,2,30,20.17891692
SURRES16DEL02,27,4.6,1,2,23,12.16201226
HYDRES14DEL03,32,4.1,2,2,41,13.83020624
ALHRES18DEL02,22,4.8,2,2,43,19.47157294
JAPRES02DEL03,20,4,1,1,35,13.40588385
CHENRES02DEL03,29,4.6,2,3,37,13.96899075
VADRES03DEL01,25,4.7,3,2,11,1.514745317
PUNERES03DEL01,25,5,2,2,27,6.128501214
VADRES18DEL02,33,4.5,3,3,28,7.862668167
ALHRES14DEL02,33,4.1,3,2,44,11.98320397
INDORES12DEL01,37,4.3,2,2,38,6.050033592
COIMBRES14DEL02,32,4.9,2,2,19,7.790401204
KOLRES02DEL01,32,4.8,0,3,28,6.054767457
COIMBRES16DEL01,27,4.7,0,2,21,17.13783008
COIMBRES07DEL01,30,4,0,3,31,17.13921974
HYDRES19DEL03,35,4.9,3,3,28,4.610035602
COIMBRES09DEL01,24,4.7,1,2,23,6.232321451
CHENRES11DEL02,33,4.1,0,2,26,3.104571867
MUMRES14DEL02,27,4.5,1,3,24,12.23464552
PUNERES02DEL03,37,4.6,3,2,16,9.192571532
MUMRES08DEL01,36,4.8,0,2,23,1.529988448
PUNERES11DEL02,28,4.9,3,2,34,12.25702135
CHENRES16DEL01,28,4.4,2,2,36,10.8657767
CHENRES04DEL01,37,4.6,2,3,28,17.07478649
SURRES17DEL02,26,4.9,0,2,13,3.040894085
JAPRES18DEL02,37,5,2,3,31,7.448303503
BANGRES17DEL01,22,5,0,3,25,6.210141145
CHENRES13DEL03,20,4.9,1,3,20,4.657153007
MUMRES07DEL02,25,4.8,1,3,24,7.648947508
SURRES02DEL03,34,4.8,2,2,21,9.121044922
INDORES13DEL01,32,4.8,0,1,16,6.050094909
RANCHIRES04DEL01,29,4.7,2,3,17,6.03744859
RANCHIRES07DEL02,20,4.9,3,3,14,7.546670729
HYDRES07DEL01,30,4.9,2,2,35,16.9032359
VADRES08DEL02,37,3.6,1,3,35,20.44292976
INDORES04DEL02,36,4,0,2,43,7.562272056
BANGRES11DEL02,28,4.9,1,2,38,20.18268586
INDORES16DEL03,23,4.9,3,3,21,4.53765369
SURRES14DEL03,36,4.7,2,3,15,4.561152427
LUDHRES03DEL03,20,4.5,0,2,25,13.184836
CHENRES14DEL03,37,5,1,2,25,9.314044193
CHENRES08DEL03,25,5,1,3,31,13.97075966
MUMRES05DEL03,34,5,3,3,32,13.77373766
INDORES15DEL03,37,5,1,1,19,4.53741811
CHENRES05DEL01,37,4.7,0,3,41,17.07381305
MYSRES12DEL01,34,4.5,2,2,27,6.218305856
VADRES16DEL03,23,4.6,1,2,34,14.15280069
BANGRES07DEL01,20,4.6,0,3,24,17.0765141
SURRES11DEL02,26,4.2,0,2,18,3.040816041
JAPRES17DEL03,31,5,3,2,30,8.9386323
SURRES18DEL01,39,4.5,1,2,26,1.520469668
HYDRES11DEL03,33,4.7,0,3,21,4.610379844
PUNERES01DEL03,26,4.8,2,2,11,9.192119121
LUDHRES06DEL02,31,3.7,2,2,32,11.71969943
CHENRES010DEL02,23,3.1,3,3,35,12.41748752
HYDRES14DEL03,20,4.8,2,3,39,13.83020624
DEHRES07DEL02,24,4.9,0,2,12,7.342480856
BANGRES17DEL02,32,4.6,3,2,35,3.105131478
PUNERES07DEL02,20,4.9,2,1,16,3.064398872
INDORES010DEL01,34,4.1,0,2,31,1.512574693
CHENRES12DEL02,29,4.5,1,1,21,12.41978792
BANGRES20DEL01,32,4.5,2,2,20,6.210145663
VADRES13DEL01,24,4.5,0,3,28,16.65997913
BANGRES19DEL02,27,4.9,1,3,21,7.763485791
RANCHIRES06DEL03,30,4.4,2,3,41,13.58314387
MUMRES04DEL01,26,4.8,0,2,26,10.70321545
CHENRES15DEL02,33,4.2,0,2,47,20.17903305
MUMRES06DEL03,20,4.7,0,3,29,4.589965403
COIMBRES07DEL02,33,4.3,1,2,36,20.25510294
LUDHRES08DEL03,30,4.9,2,3,19,8.78997799
HYDRES01DEL03,26,4.9,0,2,49,13.83077993
HYDRES11DEL02,37,4.2,3,3,35,19.97569604
JAPRES11DEL03,36,4.1,3,2,35,20.85246332
JAPRES18DEL02,31,5,1,3,30,2.979496956
VADRES08DEL02,36,4.8,0,2,15,12.58026782
PUNERES17DEL03,38,4.9,2,2,22,9.193093963
JAPRES11DEL03,25,4.7,3,3,17,20.85246332
PUNERES08DEL02,24,4.6,0,2,24,7.660951721
JAPRES18DEL02,29,4.6,1,3,35,11.91658284
VADRES03DEL01,21,4.9,3,2,33,16.65944058
CHENRES15DEL03,36,4.8,3,1,27,4.657159718
KNPRES04DEL01,22,5,3,2,25,5891.448805
COIMBRES010DEL02,33,4.1,0,2,37,12.46442267
MUMRES13DEL03,21,4.9,2,1,16,4.588360239
MYSRES03DEL01,28,4.9,2,2,12,6.218134915
SURRES11DEL03,20,5,2,2,16,9.121874081
INDORES16DEL02,22,4.8,2,2,33,12.09939077
PUNERES20DEL03,22,4.9,2,2,24,9.191516816
JAPRES17DEL03,32,4.1,3,2,40,13.40703367
SURRES18DEL01,36,4.5,1,3,15,1.520469668
CHENRES010DEL02,24,4.5,0,3,26,12.41748752
MUMRES16DEL03,31,4.8,1,3,35,4.589124571
INDORES15DEL02,36,4.8,2,3,28,7.562108718
BANGRES11DEL03,22,4.6,0,2,29,13.97317756
MYSRES010DEL03,30,3.2,1,2,31,13.98958472
SURRES19DEL02,37,4.7,2,2,20,12.16242445
MUMRES20DEL01,21,4.8,1,2,10,1.529825359
MUMRES09DEL03,31,4.9,1,3,28,13.77114025
INDORES02DEL01,23,4.8,1,2,24,6.051989449
KOLRES05DEL01,26,4.7,2,3,28,6.054498754
PUNERES09DEL03,21,4.7,3,2,20,13.78885209
PUNERES01DEL02,29,4.7,0,2,29,19.91431677
ALHRES07DEL01,34,4.2,0,2,32,16.47660369
RANCHIRES14DEL01,39,4.9,3,2,45,11.00773476
BANGRES02DEL02,20,4.7,1,3,14,20.18126392
SURRES11DEL03,20,4.9,2,3,21,4.561152341
MUMRES07DEL03,24,4.7,2,3,24,4.589499486
MYSRES01DEL03,35,4.5,0,3,15,13.98984971
VADRES04DEL01,36,4.8,1,2,18,1.572533729
JAPRES08DEL02,26,5,2,2,14,11.91675726
RANCHIRES12DEL02,33,4.9,2,2,25,7.862668167
JAPRES17DEL03,35,4.2,3,3,33,13.40703367
CHENRES20DEL01,22,4.9,1,2,15,1.552570416
RANCHIRES09DEL02,21,4.7,0,3,15,19.61919671
PUNERES16DEL01,23,4.8,1,3,18,1.532417351
PUNERES14DEL02,25,5,3,2,31,12.2576197
INDORES06DEL03,21,5,1,2,41,13.61234087
HYDRES06DEL02,36,4.9,1,3,29,7.683253857
SURRES19DEL02,38,4.5,3,3,22,19.76238226
BANGRES11DEL03,34,4.8,0,3,12,9.315725653
JAPRES010DEL01,21,4.7,1,2,15,5.958586131
COIMBRES14DEL01,35,4.6,3,3,18,10.90637937
DEHRES05DEL03,38,4.7,2,2,44,13.21621599
LUDHRES18DEL02,22,4.6,2,2,13,11.71996026
JAPRES05DEL01,33,4.7,1,2,24,1.489828587
CHENRES010DEL01,22,4.7,3,2,10,6.20898945
AURGRES01DEL03,36,4.7,1,2,41,9.157669974
HYDRES01DEL02,32,4.1,2,2,34,7.684168603
BHPRES18DEL01,25,5,2,1,20,6.040034059
KOLRES07DEL01,32,4.9,3,2,20,6.054108966
GOARES18DEL01,35,5,3,2,27,1.544206142
DEHRES16DEL02,38,4.6,2,2,49,7.343127608
MUMRES06DEL03,26,4.6,3,3,24,4.589965403
INDORES18DEL03,33,4.9,1,3,43,13.61116355
KOCRES09DEL03,33,4.4,0,2,43,14.04473292
JAPRES07DEL02,39,4.9,2,2,18,2.981217855
BANGRES07DEL02,20,4.9,3,3,16,7.76251004
JAPRES05DEL01,38,4.6,1,2,26,5.95896342
BANGRES16DEL01,20,4.9,0,2,11,1.552408237
MYSRES18DEL02,24,5,0,3,11,12.4349143
VADRES02DEL02,30,4.2,1,2,32,3.145067435
COIMBRES05DEL02,26,4.3,2,2,37,3.116142384
CHENRES05DEL03,21,4.8,3,2,28,9.313449926
AGRRES17DEL03,38,4.8,0,2,46,13.39300159
BANGRES15DEL01,33,4.5,3,3,30,1.552572299
CHENRES04DEL01,28,4.9,0,1,15,17.07478649
VADRES03DEL03,32,4.7,1,2,29,9.087720328
CHENRES13DEL02,30,4.7,2,2,23,3.104799238
MYSRES02DEL01,33,5,1,3,27,10.88132949
CHENRES05DEL03,33,4.6,0,2,29,4.656862975
MUMRES14DEL03,34,4.9,0,3,25,4.588321086
SURRES12DEL01,37,4.2,3,2,32,10.64115773
HYDRES20DEL01,36,4.8,3,1,34,6.146243658
DEHRES06DEL02,33,4.8,3,1,44,11.74727128
MUMRES010DEL03,24,4.4,0,3,37,13.77076958
BANGRES04DEL02,23,4.9,0,2,21,12.41960204
HYDRES12DEL03,38,4.9,1,2,28,4.610390242
CHENRES05DEL03,20,4.9,0,2,29,9.313449926
RANCHIRES13DEL02,29,4.6,1,2,21,12.07339768
MYSRES06DEL02,39,4.9,0,2,39,12.43523815
KOLRES20DEL03,21,4.9,2,3,11,4.541158367
VADRES08DEL03,22,4.9,0,3,24,4.717601092
PUNERES04DEL01,39,4.7,3,2,29,6.129183923
LUDHRES08DEL03,27,4.6,3,2,17,8.78997799
MUMRES08DEL03,38,4.7,3,2,16,4.589834614
COIMBRES18DEL01,23,4.7,2,2,22,17.13752759
CHENRES08DEL01,35,4.4,3,2,30,1.552429013
RANCHIRES15DEL01,20,4.5,3,3,23,10.56459693
SURRES20DEL01,22,4.9,2,2,16,10.64218546
MYSRES07DEL02,23,4.9,1,3,13,12.43520407
GOARES03DEL03,25,4.6,1,2,19,4.631634621
RANCHIRES03DEL01,34,4.1,1,2,38,6.290134678
JAPRES02DEL03,30,4.8,2,3,38,20.85154469
GOARES07DEL03,21,4.9,2,2,10,9.263237193
SURRES010DEL02,37,5,1,2,29,7.60136267
PUNERES19DEL02,25,4.8,3,3,12,3.064335146
COIMBRES02DEL02,28,4.9,3,3,26,12.46393741
MUMRES12DEL01,24,4.5,0,3,13,1.529370587
JAPRES010DEL03,24,4.9,3,2,14,4.469027395
PUNERES04DEL03,21,4,2,2,35,13.78970746
HYDRES17DEL03,26,5,0,2,21,4.610120318
MUMRES14DEL02,27,4.9,0,2,20,7.646982583
INDORES09DEL01,27,4.9,0,2,21,16.63687504
HYDRES03DEL02,28,5,0,3,16,3.073687982
CHENRES18DEL01,29,5,2,3,18,1.552553317
RANCHIRES15DEL01,29,4.6,0,2,17,10.56459693
JAPRES18DEL03,31,4.9,2,2,28,20.8515574
INDORES17DEL01,21,4.6,3,3,20,10.58648462
HYDRES17DEL01,23,4.8,3,2,25,6.14674663
VADRES17DEL03,34,4,0,3,31,9.435201537
MUMRES12DEL03,39,4.6,3,2,28,13.76275436
DEHRES01DEL03,25,4.9,0,2,30,14.15280069
JAPRES17DEL03,35,4.9,2,3,29,20.85333461
HYDRES02DEL02,34,4.8,3,3,18,3.073772153
PUNERES11DEL02,35,4.8,1,2,17,3.064510471
ALHRES19DEL02,35,4.7,1,2,27,7.489996932
VADRES14DEL01,36,4.9,0,2,23,6.058848945
VADRES11DEL01,38,4.8,1,2,49,16.6600972
MYSRES05DEL03,30,4.9,1,2,42,13.98951247
VADRES05DEL03,25,4.6,1,2,24,4.544228017
CHENRES16DEL01,31,4.4,2,1,31,6.209199248
PUNERES12DEL01,22,4.2,0,2,33,16.85334715
ALHRES08DEL02,24,4.5,1,2,25,2.996242545
SURRES20DEL03,24,5,2,3,14,13.68237888
COIMBRES12DEL01,29,4.9,2,2,24,17.13810585
AGRRES11DEL03,26,4.7,0,1,16,20.83103409
COIMBRES04DEL01,21,4.8,3,3,28,1.558077256
COIMBRES19DEL02,37,4.4,2,2,20,7.790158927
RANCHIRES03DEL01,32,4.9,0,2,24,11.00773476
MUMRES19DEL03,33,4.6,1,2,44,13.76575692
SURRES06DEL02,29,4.6,1,2,30,19.76017824
RANCHIRES15DEL02,34,3.5,1,3,44,19.61792944
BANGRES07DEL03,34,4.1,1,2,38,4.657597469
COIMBRES07DEL02,27,4.5,0,3,19,3.116455383
AGRRES06DEL02,33,4.6,3,2,21,12.58026782
CHENRES18DEL02,26,5,3,3,23,7.762461855
LUDHRES17DEL03,29,4.6,3,1,29,4.395410043
COIMBRES09DEL01,22,4.7,2,3,25,6.232321451
MUMRES15DEL02,21,4.8,0,2,20,12.23482204
KOLRES19DEL03,30,4.6,0,1,25,9.080802
SURRES18DEL03,23,4.6,1,2,20,4.561265633
RANCHIRES01DEL01,39,4.4,3,2,32,10.56287891
MUMRES05DEL01,38,4.8,3,2,44,10.71321076
PUNERES05DEL02,21,4.8,1,3,10,3.064427093
AURGRES05DEL02,25,4.8,2,2,20,12.20988938
VADRES14DEL02,32,4.8,1,2,16,19.68832434
VADRES09DEL01,20,4.5,0,2,27,1.572533729
PUNERES03DEL02,37,4.3,0,3,35,7.660520124
KNPRES16DEL02,34,4.6,3,2,22,2.984510689
BANGRES07DEL03,22,4.6,1,1,10,4.657597469
RANCHIRES20DEL01,32,4.2,1,2,31,6.03661025
RANCHIRES02DEL01,22,4.8,0,2,17,11.00773476
PUNERES12DEL02,31,5,0,3,25,3.064627592
CHENRES16DEL01,35,4.7,2,2,27,10.8657767
PUNERES12DEL02,21,4.6,2,1,39,19.91703824
VADRES12DEL02,33,4.6,1,2,37,20.44292976
KOLRES06DEL03,23,4.5,1,3,12,13.62122233
VADRES09DEL03,26,5,3,2,24,4.717601092
AGRRES16DEL01,38,4.4,0,1,38,11.00773476
MYSRES010DEL03,30,4.7,0,3,33,9.326651352
BHPRES16DEL03,20,4.6,1,2,17,4.529646185
PUNERES12DEL01,33,4.4,1,2,26,1.532335016
KNPRES20DEL03,21,4.7,0,3,28,8.953274724
JAPRES08DEL02,28,4.8,0,3,30,19.36282545
COIMBRES20DEL02,33,4.7,1,2,16,3.116288056
LUDHRES07DEL02,38,4.9,0,2,51,12.58026782
CHENRES13DEL02,31,4.8,3,2,22,3.104799238
PUNERES02DEL02,30,4.8,0,2,28,12.25642132
AURGRES18DEL02,26,5,0,3,17,7.63122202
RANCHIRES02DEL03,39,4.7,2,2,24,4.717601092
SURRES09DEL02,39,4.4,2,2,33,19.76074373
MYSRES20DEL03,39,4.5,0,3,29,9.326359386
MYSRES010DEL01,34,4.7,3,2,30,6.217883648
GOARES05DEL02,20,4.9,1,3,16,20.44292976
AURGRES02DEL01,36,4.2,2,2,39,11.00773476
HYDRES15DEL01,39,4.9,2,2,29,6.146622188
JAPRES12DEL02,28,4.7,3,3,27,11.91710155
INDORES11DEL02,26,3.7,1,2,51,3.02508633
SURRES07DEL02,26,4.7,0,2,31,12.16161548
MYSRES07DEL01,31,3.5,2,2,34,10.88090531
INDORES08DEL01,38,4.5,2,3,30,6.050406062
MUMRES12DEL03,28,4.6,1,3,24,4.587980158
KOLRES13DEL02,38,4.9,1,2,27,19.67249528
HYDRES19DEL01,30,4.5,0,3,40,10.75618598
MUMRES16DEL03,35,4.7,1,3,27,4.589124571
BANGRES01DEL02,22,5,2,3,24,12.42075039
KNPRES15DEL02,38,4.8,0,1,15,2.98451256
MYSRES16DEL03,32,4.5,1,3,30,9.326725259
RANCHIRES18DEL02,23,4.6,0,2,20,12.07437756
RANCHIRES09DEL03,29,4.9,0,2,23,13.58346027
JAPRES14DEL01,29,4.7,0,2,21,10.42826203
BANGRES08DEL02,34,4.7,2,3,29,12.42140786
INDORES20DEL01,23,4.7,3,1,19,1.51266532
RANCHIRES13DEL03,28,4.9,0,2,12,4.527915278
CHENRES19DEL02,29,4.7,0,2,23,12.41946441
VADRES010DEL02,33,4.8,3,2,27,7.573467822
RANCHIRES06DEL01,30,3.9,2,3,41,10.56503257
PUNERES010DEL02,20,4.8,0,3,20,7.660840812
SURRES04DEL01,20,4.8,1,3,20,6.081139317
KOCRES13DEL03,32,4.8,3,2,26,4.681855268
JAPRES14DEL02,31,4.8,3,2,15,2.979795885
HYDRES06DEL03,38,5,1,1,19,4.610073054
MUMRES04DEL02,39,4.5,2,2,22,12.23207002
BANGRES17DEL01,36,4.8,1,2,28,1.552580953
AURGRES04DEL02,36,4.9,1,3,11,3.052738742
BHPRES12DEL02,28,4.8,3,3,26,3.145067435
INDORES05DEL01,22,5,2,2,17,1.512691782
MUMRES03DEL01,21,4.6,1,3,15,6.116927322
MYSRES04DEL03,50,6,1,1,40,17129.326
RANCHIRES01DEL01,23,4.9,1,2,43,10.56287891
SURRES03DEL01,35,4.7,3,1,16,6.080882968
VADRES12DEL03,38,4.8,0,3,18,4.717601092
BANGRES13DEL03,20,4.4,3,3,32,4.657987775
SURRES17DEL01,21,4.9,3,2,24,6.08159695
KOLRES07DEL02,31,4.3,1,2,37,12.10732694
BANGRES07DEL03,33,4.6,3,2,26,13.97196854
SURRES05DEL02,37,4.7,1,3,27,12.16145053
JAPRES19DEL02,32,4.7,3,2,20,2.979500008
PUNERES08DEL03,33,5,1,1,28,4.596698555
INDORES13DEL01,27,4.5,1,2,12,1.512600089
MYSRES11DEL02,33,3.5,0,3,41,20.2063449
MYSRES04DEL02,23,4.9,2,1,10,3.109073411
BANGRES11DEL01,25,4.9,1,3,15,6.210605364
COIMBRES03DEL01,27,4.7,2,3,22,17.1374077
DEHRES05DEL02,37,4.2,3,2,45,11.7480043
GOARES04DEL03,28,4,1,2,36,4.631691361
ALHRES05DEL03,29,4.3,1,2,25,8.987809184
MYSRES03DEL02,38,4.2,2,2,21,3.109125336
HYDRES01DEL02,36,3.9,0,2,32,12.29418749
VADRES17DEL03,25,4.6,2,2,32,14.15280069
INDORES14DEL03,33,4.6,3,2,26,13.61080778
JAPRES18DEL03,22,4.8,0,3,10,4.469157679
INDORES05DEL01,31,4.4,0,2,47,10.58777365
MUMRES12DEL02,35,4.6,3,2,27,7.646414103
MUMRES05DEL02,25,4.8,2,3,34,19.89426959
BANGRES19DEL02,35,4.8,2,2,30,20.18348137
RANCHIRES02DEL02,29,2.6,3,1,39,12.58026782
SURRES010DEL01,36,5,1,2,25,6.081185878
MUMRES12DEL01,38,4.4,1,3,34,10.70467223
COIMBRES19DEL01,36,4,1,2,28,1.558083864
MYSRES14DEL03,36,4.7,3,3,17,4.717601092
SURRES11DEL01,24,4.7,2,2,27,6.081440797
VADRES13DEL03,29,4.8,3,3,16,9.088013799
BHPRES06DEL01,37,4.8,1,2,23,1.510098058
RANCHIRES02DEL01,26,3.7,3,2,51,6.290134678
JAPRES15DEL01,22,4.5,2,3,27,1.489910973
VADRES02DEL02,38,3.9,0,2,41,12.58026782
RANCHIRES01DEL01,34,5,3,2,29,6.036244197
SURRES11DEL01,35,4.8,0,1,18,6.081440797
MUMRES010DEL03,33,4.5,3,3,26,4.590648124
INDORES01DEL01,39,4.8,2,3,15,1.51285344
CHENRES06DEL02,26,4.6,1,2,19,3.104632093
MYSRES01DEL01,35,5,2,1,26,6.21800119
INDORES14DEL02,31,3.6,1,2,42,12.09869994
BHPRES11DEL02,26,4.3,1,3,33,19.62716787
AURGRES010DEL01,36,4.6,3,2,47,16.78785885
PUNERES11DEL01,34,4.9,2,3,15,1.53227647
BANGRES15DEL03,26,4.9,1,3,18,4.657625567
COIMBRES11DEL01,25,4.3,2,2,34,17.13807743
CHENRES15DEL02,32,4.3,0,2,39,12.41848033
MUMRES08DEL01,20,4.4,3,3,32,10.70900337
RANCHIRES19DEL01,31,4,2,2,26,1.509575604
CHENRES02DEL02,34,4.8,3,2,40,12.41700384
MUMRES12DEL03,23,4.6,1,3,28,4.587980158
MUMRES06DEL02,29,4.6,2,2,24,3.060020499
MUMRES07DEL03,20,5,0,2,17,9.178605957
COIMBRES05DEL02,24,4.6,2,1,25,12.46394384
SURRES010DEL02,35,4.7,3,3,17,19.76105
MYSRES14DEL01,21,4.7,0,2,22,17.29786575
BANGRES08DEL02,27,4.9,3,3,17,12.42140786
VADRES07DEL02,38,4.6,0,3,22,7.862668167
DEHRES16DEL01,38,4.8,1,3,19,5.874630329
RANCHIRES16DEL01,29,5,0,3,25,16.60027242
INDORES09DEL03,33,4.8,1,3,28,4.537940846
BHPRES07DEL03,28,4.8,1,3,13,4.717601092
HYDRES07DEL02,31,4,3,2,43,12.29374567
PUNERES19DEL01,20,4.8,3,3,16,1.532229189
INDORES14DEL02,21,4.9,0,2,17,3.024980854
COIMBRES01DEL01,28,4.7,0,1,14,1.558099462
PUNERES18DEL01,29,4.6,2,3,29,16.8499041
BHPRES08DEL01,37,4.8,3,2,45,16.60821436
MUMRES09DEL01,27,4.5,1,2,22,16.83091455
BANGRES09DEL01,35,4.6,2,3,28,6.210607623
GOARES19DEL02,34,4.8,0,1,22,7.862668167
CHENRES12DEL03,35,4.6,3,2,27,9.315024039
BANGRES15DEL03,20,4.6,0,2,29,4.657625567
MUMRES14DEL01,30,5,2,2,29,6.117673773
VADRES17DEL01,26,4.7,2,2,21,17.29786575
INDORES03DEL03,29,4.9,3,3,19,4.5375436
VADRES17DEL01,22,4.6,0,3,24,6.290134678
GOARES03DEL03,29,4.8,1,3,14,4.631634621
MUMRES07DEL02,37,4.2,1,3,36,12.23779162
SURRES19DEL01,34,5,2,2,29,1.520470456
MUMRES17DEL01,29,4.6,1,2,20,10.70728639
CHENRES11DEL01,32,4.8,1,1,23,10.8654646
INDORES19DEL02,32,4.9,2,2,27,12.09935457
BHPRES05DEL01,34,4.8,0,2,23,6.040452193
RANCHIRES19DEL02,36,4.1,2,2,40,19.6204193
MUMRES16DEL02,39,4.4,3,2,47,12.23679066
HYDRES01DEL01,30,4.6,3,2,36,10.75755477
HYDRES17DEL03,29,4.9,0,2,16,9.219878421
INDORES15DEL03,30,3.6,2,3,32,13.61087758
BANGRES20DEL01,35,4.6,3,3,33,6.210145663
HYDRES12DEL01,38,4.6,0,2,26,6.147106623
COIMBRES09DEL02,35,4.8,0,2,15,12.46422601
HYDRES05DEL02,21,4.8,2,2,12,3.07359974
PUNERES06DEL02,21,4.7,0,3,30,7.660692882
KOLRES04DEL03,28,4.3,3,1,43,13.6209917
JAPRES12DEL03,20,5,2,2,48,13.40647565
INDORES14DEL01,25,4.7,0,2,28,1.512515889
AGRRES09DEL02,26,4.9,1,3,19,20.44292976
MYSRES02DEL01,31,4,2,3,37,10.88132949
COIMBRES18DEL02,30,4,2,3,38,20.25310137
HYDRES16DEL01,23,4.5,2,1,11,10.75669788
RANCHIRES11DEL03,25,4.6,3,2,28,4.528162066
JAPRES19DEL03,22,5,1,2,14,4.469162259
CHENRES18DEL02,34,3.8,3,3,34,12.41957263
AURGRES15DEL03,28,4.9,3,2,21,9.157620842
HYDRES20DEL03,36,5,0,2,30,9.219123568
JAPRES09DEL02,25,4.5,0,2,22,7.448379824
AGRRES20DEL03,27,4.8,1,2,15,8.929161575
COIMBRES11DEL02,29,4.6,2,2,33,12.46436946
COIMBRES03DEL02,37,4.8,0,3,27,3.116127221
MYSRES12DEL02,24,4.8,2,3,24,20.20779793
COIMBRES03DEL02,32,4,0,2,22,7.79012265
SURRES12DEL03,33,4.6,0,3,24,4.560783589
JAPRES16DEL01,39,4.7,0,2,31,5.960265172
SURRES16DEL01,36,4.7,0,3,15,6.081389117
PUNERES17DEL02,31,4.5,0,3,28,7.661017947
COIMBRES04DEL01,26,4.9,2,2,10,17.13741471
KNPRES01DEL01,26,4.8,2,3,18,1.492277917
JAPRES06DEL02,29,4.9,0,2,17,2.979521049
COIMBRES09DEL02,22,4.8,2,3,15,3.116212742
KOCRES02DEL01,26,4.9,3,3,15,6.24208156
VADRES01DEL01,33,4.8,2,3,22,16.66010812
KOCRES04DEL01,25,4.4,0,2,19,1.560700919
